Year,Country,Div,TED,VIX,SENT,FEDFUNDS,GLOBAL SUPPLY CHAIN,INTERNET,GDP PER CAPITA,1992 - ERM,2009-10 - EUROZONE
1989,Norway,59.81707996,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Norway,66.57470409,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Norway,48.36406534,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Norway,68.58378304,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Norway,63.43703313,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Norway,49.14560211,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Norway,48.89834378,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Norway,52.49960323,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Norway,50.61819807,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Norway,43.44825219,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Norway,64.65545877,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Norway,50.62259878,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Norway,55.76408011,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Norway,49.3963028,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Norway,69.79520867,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Norway,56.22907746,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Norway,54.57947423,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Norway,39.65076194,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Norway,28.52194661,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Norway,21.29736634,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Norway,20.15149572,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Norway,12.1656866,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Norway,11.73498542,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Norway,19.59816205,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Norway,33.96050853,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Norway,53.1341106,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Norway,42.21345289,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Norway,28.11402389,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Norway,56.60454582,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Norway,41.23566001,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Oman,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Oman,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Oman,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Oman,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Oman,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Oman,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Oman,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Oman,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Oman,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Oman,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Oman,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Oman,100,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Oman,100,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Oman,96.79121239,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Oman,100,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Oman,100,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Oman,100,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Oman,100,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Oman,98.31603674,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Oman,100,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Oman,99.61792991,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Oman,100,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Oman,80.44460212,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Oman,90.46185263,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Oman,83.08222858,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Oman,97.51987649,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Oman,96.93494492,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Oman,95.32050983,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Oman,79.39496247,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Oman,77.97426158,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Oman,89.87368582,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Oman,98.25699551,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Oman,97.86138569,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Pakistan,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Pakistan,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Pakistan,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Pakistan,91.45767539,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Pakistan,100,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Pakistan,100,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Pakistan,99.83224456,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Pakistan,92.7547999,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Pakistan,96.35611271,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Pakistan,100,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Pakistan,100,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Pakistan,85.84288696,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Pakistan,95.47040368,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Pakistan,99.66694633,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Pakistan,99.94795726,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Pakistan,94.70056303,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Pakistan,100,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Pakistan,96.72511243,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Pakistan,96.91774993,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Pakistan,100,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Pakistan,96.79632268,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Pakistan,97.65221919,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Pakistan,100,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Pakistan,98.78169043,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Pakistan,99.08083809,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Pakistan,91.0147196,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Pakistan,96.06895877,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Pakistan,98.73048272,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Pakistan,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Pakistan,87.41283149,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Pakistan,94.39494018,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Pakistan,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Pakistan,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Palestinian Territories,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Palestinian Territories,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Palestinian Territories,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Palestinian Territories,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Palestinian Territories,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Palestinian Territories,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Palestinian Territories,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Palestinian Territories,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Palestinian Territories,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Palestinian Territories,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Palestinian Territories,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Palestinian Territories,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Palestinian Territories,NA,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Palestinian Territories,NA,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Palestinian Territories,NA,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Palestinian Territories,NA,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Palestinian Territories,NA,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Palestinian Territories,NA,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Palestinian Territories,NA,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Palestinian Territories,NA,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Palestinian Territories,NA,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Palestinian Territories,NA,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Palestinian Territories,NA,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Palestinian Territories,NA,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Palestinian Territories,NA,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Palestinian Territories,NA,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Palestinian Territories,NA,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Palestinian Territories,88.01856419,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Palestinian Territories,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Palestinian Territories,97.73543142,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Palestinian Territories,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Palestinian Territories,99.77452522,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Palestinian Territories,98.24196105,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Panama,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Panama,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Panama,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Panama,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Panama,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Panama,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Panama,45.84283078,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Panama,93.3149289,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Panama,100,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Panama,89.65161587,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Panama,100,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Panama,97.26734741,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Panama,100,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Panama,100,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Panama,99.24330275,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Panama,72.25378873,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Panama,82.95514836,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Panama,100,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Panama,100,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Panama,NA,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Panama,100,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Panama,100,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Panama,100,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Panama,100,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Panama,100,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Panama,99.32766974,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Panama,98.34634222,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Panama,96.14510894,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Panama,100,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Panama,96.93962806,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Panama,99.09649234,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Panama,98.51990153,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Panama,96.18073362,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Peru,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Peru,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Peru,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Peru,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Peru,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Peru,93.88384319,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Peru,94.0888769,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Peru,94.04475231,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Peru,88.13753832,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Peru,84.43594571,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Peru,95.16875161,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Peru,69.16744458,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Peru,66.22653296,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Peru,67.93727965,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Peru,81.25172355,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Peru,79.58709633,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Peru,85.09760264,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Peru,85.55158253,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Peru,85.82702076,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Peru,84.72442845,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Peru,90.64506207,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Peru,63.53682465,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Peru,44.58148392,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Peru,48.25402426,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Peru,45.69579532,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Peru,72.35796984,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Peru,50.51563905,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Peru,70.98562363,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Peru,88.37346754,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Peru,65.70964979,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Peru,64.75415186,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Peru,73.66767789,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Peru,53.06687344,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Philippines,100,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Philippines,90.87379441,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Philippines,90.57575446,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Philippines,87.93928393,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Philippines,89.80374747,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Philippines,83.8731036,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Philippines,97.16852643,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Philippines,94.10216503,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Philippines,90.86185436,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Philippines,81.50333361,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Philippines,83.23858328,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Philippines,80.90379833,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Philippines,56.79515037,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Philippines,76.30347372,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Philippines,93.82492853,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Philippines,92.85573375,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Philippines,89.8693372,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Philippines,89.51729061,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Philippines,88.06242438,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Philippines,95.27925829,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Philippines,66.06238487,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Philippines,52.65373893,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Philippines,43.02495642,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Philippines,65.50209168,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Philippines,57.04857322,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Philippines,51.61264546,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Philippines,59.59917879,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Philippines,65.76671049,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Philippines,74.6718398,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Philippines,59.06434072,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Philippines,65.31248717,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Philippines,88.4790996,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Philippines,80.05738356,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Portugal,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Portugal,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Portugal,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Portugal,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Portugal,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Portugal,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Portugal,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Portugal,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Portugal,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Portugal,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Portugal,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Portugal,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Portugal,NA,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Portugal,NA,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Portugal,NA,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Portugal,NA,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Portugal,NA,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Portugal,NA,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Portugal,36.04557457,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Portugal,38.89155594,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Portugal,42.62823399,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Portugal,37.97318792,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Portugal,15.54055331,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Portugal,17.89615901,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Portugal,15.97304541,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Portugal,16.76814908,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Portugal,48.01116411,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Portugal,38.11249682,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Portugal,36.18531335,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Portugal,26.74006915,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Portugal,18.11361903,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Portugal,42.6332961,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Portugal,33.82252603,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Qatar,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Qatar,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Qatar,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
1989,Qatar,NA,1.18,NA,-0.3,9.22,38.31,0,5782.291552,0,0
1990,Qatar,NA,0.79,23.06,-0.59,8.1,38.71,0.049581852,5853.991405,0,0
1991,Qatar,NA,0.61,18.37,-0.25,5.69,38.46,0.331622974,5839.985559,0,0
1992,Qatar,NA,0.4,15.45,0.01,3.52,39.68,0.277904982,5861.151442,1,0
1993,Qatar,NA,0.31,12.69,-0.12,3.02,38.61,0.253387458,5866.55448,0,0
1994,Qatar,NA,0.5,13.93,-0.06,4.2,40.4,0.449635166,5959.448826,0,0
1995,Qatar,NA,0.55,12.39,-0.01,5.84,42.76,0.782955693,6049.133469,0,0
1996,Qatar,NA,0.51,16.44,0.45,5.3,43.04,1.331586128,6159.460678,0,0
1997,Qatar,NA,0.68,22.36,0.2,5.46,44.8,2.036134602,6297.332539,0,0
1998,Qatar,100,0.79,25.6,-0.04,5.35,45.13,3.120735155,6369.292571,0,0
1999,Qatar,100,0.77,24.37,0.38,4.97,45.56,4.595001294,6494.784759,0,0
2000,Qatar,100,0.71,23.32,1.79,6.24,49.81,6.690907334,6682.763442,0,0
2001,Qatar,99.81588141,0.38,25.75,0.85,3.89,48.6,8.010814002,6717.797727,0,0
2002,Qatar,100,0.19,27.29,-0.58,1.67,47.95,10.45894342,6771.221639,0,0
2003,Qatar,100,0.21,21.98,-0.56,1.13,48.61,12.13996835,6871.235949,0,0
2004,Qatar,96.67777184,0.25,15.48,0.02,1.35,51.59,14.03273183,7067.254282,0,0
2005,Qatar,95.99717701,0.41,12.81,-0.02,3.21,53.71,15.62915896,7230.56293,0,0
2006,Qatar,100,0.47,12.81,0.11,4.96,56.35,17.41146247,7433.818453,0,0
2007,Qatar,99.54936184,0.94,17.54,0.03,5.02,57.2,20.35812142,7633.01341,0,0
2008,Qatar,71.29761891,1.55,32.69,-0.21,1.93,59.25,23.05145671,7649.622632,0,0
2009,Qatar,84.05570458,0.54,31.48,-0.02,0.16,51,25.59586039,7401.237975,0,1
2010,Qatar,73.65167967,0.21,22.55,-0.12,0.18,55.88,29.09413276,7611.107336,0,1
2011,Qatar,93.18438922,0.28,24.2,NA,0.1,59.5,31.74885013,7734.902124,0,0
2012,Qatar,95.08778396,0.34,17.8,NA,0.14,59.74,35.28269858,7818.166301,0,0
2013,Qatar,95.58108748,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014,Qatar,83.21831396,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015,Qatar,80.85477552,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016,Qatar,76.67657935,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,Qatar,97.1542042,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018,Qatar,91.03318095,NA,NA,NA,NA,NA,NA,NA,NA,NA
1986,Romania,NA,0.86,NA,0.44,6.81,35.67,0,5411.270272,0,0
1987,Romania,NA,1.41,NA,0.06,6.66,36.14,0,5508.598184,0,0
1988,Romania,NA,1.31,NA,0.06,7.57,37.06,0,5667.18882,0,0
