,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Australia,Austria,Belgium,Canada,China,Czech Rep.,Denmark,Finland,France,Germany,India,Ireland,Italy,Japan,Mexico,Netherlands,New Zealand,Norway,Poland,Portugal,South Africa,Spain,Sweden,Switzerland,UK,US
6/8/2007,39241,444.750372,396.574653,451.76376,377.907384,NA,6.868985,65.749807,463.004264,434.097361,382.350336,NA,559.287,496.615857,1.64213,NA,396.247177,375.084207,70.153927,69.266303,420.50386,30.600061,605.290807,65.725309,175.728998,790.365552,324.7358
6/11/2007,39244,443.748569,396.261569,451.397974,377.293948,NA,6.865465,65.674204,462.616631,433.760697,382.067365,NA,558.790044,496.107745,1.639873,NA,395.911984,371.823026,69.996512,68.988918,420.143488,30.569964,604.798135,65.565032,174.422713,790.46751,324.7271
6/12/2007,39245,444.051675,394.978189,449.813749,375.465981,NA,6.836607,65.42025,461.090285,432.127333,380.588877,NA,556.658501,494.563917,1.638994,NA,394.536386,372.922455,69.695139,68.931134,418.680144,30.717907,602.631348,65.020786,173.93412,790.610398,323.4346
6/13/2007,39246,442.47746,394.485891,449.150011,375.055122,NA,6.81787,65.228199,460.446892,431.371041,379.909962,NA,555.548707,493.532958,1.629068,NA,393.974951,372.529949,69.856848,68.681367,418.094388,30.714493,601.758761,65.03395,173.773089,789.378444,323.6565
6/14/2007,39247,441.687324,394.904695,449.616263,374.674783,NA,6.813744,65.442415,460.965037,431.802998,380.386403,NA,556.006711,494.198828,1.623037,NA,394.395076,373.425461,69.792905,68.82376,418.510002,30.96311,602.432744,64.945267,173.541907,789.675402,323.5193
6/15/2007,39248,443.491308,396.402085,451.307616,377.4809,NA,6.839214,65.656335,462.66953,433.493309,381.790321,NA,558.06132,496.255771,1.617742,NA,395.86637,375.222776,70.374332,69.518099,420.075648,31.189992,604.634563,65.27478,173.91453,792.431921,324.4429
6/18/2007,39251,444.809251,397.461027,452.390556,373.520507,NA,6.858411,65.847788,463.914337,434.63409,382.78182,NA,559.490907,497.523155,1.618305,NA,396.906341,375.733691,70.647826,69.546742,421.212083,31.398009,606.211358,65.263042,173.839374,793.82775,324.9727
6/19/2007,39252,446.455385,398.32195,453.475157,377.554662,NA,6.857019,65.94572,464.92854,435.764117,383.819285,NA,560.988277,498.029041,1.619253,NA,397.826339,378.026187,70.77818,70.024773,422.181638,31.387208,607.706939,65.552862,173.961495,797.052706,325.9138
6/20/2007,39253,447.958764,398.191431,453.238216,376.986709,NA,6.845427,66.167938,464.768983,435.377679,383.458765,NA,560.676584,502.148164,1.617788,NA,397.663732,380.960407,71.282387,70.151486,422.002094,31.33942,607.416775,66.41017,174.444075,797.975608,325.4429
6/21/2007,39254,447.638627,397.763836,452.751995,374.789087,NA,6.841061,65.946755,464.276816,434.865641,383.110097,NA,560.000774,501.530406,1.616137,NA,397.217543,379.830817,71.380373,69.94257,421.556044,31.00494,606.749395,66.253295,174.034262,797.377022,325.1519
6/22/2007,39255,448.393975,398.714546,453.811251,376.216001,NA,6.836948,66.06201,465.400825,435.631236,383.973179,NA,561.312817,502.786317,1.612052,NA,398.169031,382.71486,71.687693,70.168619,422.566082,31.100946,608.126805,66.582177,174.761497,798.293108,325.8442
6/25/2007,39258,448.84047,399.801536,455.162982,375.744744,NA,6.845897,66.202247,466.692169,437.177712,385.238076,NA,563.120576,503.740253,1.616676,NA,399.314489,382.890584,71.64507,70.217341,423.774889,30.970913,609.974956,66.709831,175.755286,799.769103,326.7341
6/26/2007,39259,448.787416,400.33318,455.885011,376.143633,NA,6.831246,66.368941,467.336971,437.570618,385.940506,NA,563.998004,504.139611,1.62593,NA,399.924675,383.465862,71.598204,70.11402,424.372239,30.790257,610.962345,66.530203,176.00805,801.913582,326.366
6/27/2007,39260,443.984493,400.02134,455.693774,375.373612,NA,6.85731,66.347056,467.003303,438.123982,385.87205,NA,563.884736,503.07745,1.635209,NA,399.718016,379.478542,71.804367,70.036241,424.115696,30.810005,610.715217,66.593863,176.07658,802.548822,326.9473
6/28/2007,39261,448.290134,400.674176,456.388297,378.749866,NA,6.851216,66.525021,467.660569,438.861906,386.502315,NA,564.72268,504.355279,1.625832,NA,400.313576,385.281393,72.141558,70.579912,424.748556,31.213107,611.646323,66.924081,175.676604,804.72898,326.1169
6/29/2007,39262,448.538996,401.697863,457.495104,379.390884,13.135117,6.851378,66.741118,468.688449,440.205052,387.391538,2.455342,565.881973,506.078842,1.622159,NA,401.285371,386.411513,72.193931,70.84131,425.657035,31.38307,613.096342,66.931615,176.099691,805.265737,327.3975
7/2/2007,39265,454.552542,406.41292,462.679571,383.145075,13.127127,6.908334,67.350925,474.291645,444.808956,391.949733,2.46892,572.562725,510.729599,1.636567,NA,406.024298,391.094553,73.42448,71.708822,430.384365,31.886608,620.052445,67.629389,178.390777,810.210932,328.03
7/3/2007,39266,453.8412,405.169681,461.434017,379.785815,13.357522,6.907454,67.301853,472.741718,443.774582,390.741778,2.477623,570.968105,510.172513,1.636499,NA,404.7679,391.6117,73.295891,71.432356,429.353991,31.86108,618.361681,67.898786,177.77062,810.578903,327.3044
7/4/2007,39267,455.760667,405.085702,461.439482,381.549335,13.348741,6.92263,67.284228,472.571602,443.452733,390.552212,2.500171,571.168099,507.195662,1.632665,NA,404.671923,391.940223,73.294669,71.579928,429.435801,31.953059,618.351218,68.205503,177.215559,809.192504,327.3477
7/5/2007,39268,454.659604,403.714724,460.010643,380.050251,13.334102,6.930242,67.03951,470.895703,442.156742,389.311211,2.506008,569.216505,506.341872,1.628186,NA,403.304675,392.964537,73.166346,71.126835,428.153981,31.705744,616.430252,68.07332,176.761161,806.805717,325.8782
7/6/2007,39269,454.360584,404.122269,460.60223,383.007524,13.341642,6.945836,67.134733,471.324281,442.448492,389.711497,2.498288,569.772593,507.688,1.621704,NA,403.718254,392.228049,73.386194,71.523863,428.770872,31.832779,617.219115,68.188301,176.851023,807.063143,325.3677
7/9/2007,39272,454.836862,404.229592,460.673802,383.047296,13.421397,6.939917,67.156789,471.453853,442.56598,389.805952,2.512055,569.909316,506.832713,1.619583,NA,403.808039,389.802913,73.301381,71.558082,428.913911,31.922274,617.352517,67.994392,176.963736,808.02045,325.9495
7/10/2007,39273,456.156729,408.321082,465.052625,383.930635,13.417348,7.000892,67.679551,476.362091,446.901077,393.779479,2.511367,575.618177,510.268717,1.634944,NA,407.894038,389.307323,73.332886,71.737716,432.857525,31.781181,623.266913,68.532085,177.875758,815.26173,327.7874
7/11/2007,39274,458.840483,410.220856,467.146479,381.256968,13.498644,7.109157,68.168738,478.596716,449.36893,395.591996,2.508545,578.128859,513.941273,1.644902,NA,409.817937,389.79301,73.847568,72.223855,434.822807,31.657008,626.145864,69.072529,179.207673,819.476672,327.4204
7/12/2007,39275,459.177685,409.330677,466.351059,384.209374,13.46312,7.122589,67.951114,477.581257,448.255125,394.832682,2.503112,576.856081,513.793298,1.63566,NA,408.928926,391.314714,74.314288,72.469746,434.076849,31.918993,625.016092,68.998585,179.065222,816.969544,326.7458
7/13/2007,39276,461.141577,409.194157,466.291392,384.006754,13.463428,7.141696,67.941014,477.400246,448.543927,394.758768,2.515597,576.572507,514.102776,1.635564,NA,408.836013,391.954185,74.288667,72.51506,434.027829,31.974505,624.928338,69.08767,178.610926,817.959994,326.927
7/16/2007,39279,463.486079,409.787688,466.803689,386.240859,13.415597,7.127968,67.948361,478.057444,448.597591,395.259532,2.520474,577.233077,514.156896,1.637908,NA,409.398271,394.137856,74.58468,72.555893,434.427578,32.022225,625.641207,69.191392,178.471268,820.317093,327.8674
7/17/2007,39280,464.958877,409.746433,466.768621,385.848546,13.42391,7.128199,68.01736,478.016021,448.611032,395.256305,2.531866,577.195346,514.629727,1.636515,NA,409.336843,393.738034,74.651704,72.775103,434.495492,32.015036,625.64509,69.071214,178.988637,822.418218,327.321
7/18/2007,39281,468.046345,411.340836,468.381828,386.870685,13.455352,7.146642,68.309397,479.889607,450.210479,396.672015,2.535866,579.478066,514.735219,1.643962,NA,410.922824,394.156051,74.711575,72.751544,435.777632,31.978156,627.798132,69.190178,179.855436,827.711784,328.5693
7/19/2007,39282,468.953394,411.973348,469.025267,386.972497,13.427376,7.149662,68.328591,480.627136,450.539153,397.361837,2.538151,580.370883,515.361874,1.641016,NA,411.523826,393.864411,74.773046,72.910131,436.331605,32.436501,628.5994,69.241104,179.343645,827.618733,328.3818
7/20/2007,39283,470.127627,414.172791,471.072231,387.786316,13.411766,7.160515,68.65111,483.181492,453.441166,399.42929,2.54405,583.176876,515.968807,1.653126,NA,413.721197,396.386491,75.051081,72.709843,438.037671,32.387753,631.379172,69.452379,180.319041,832.784372,329.5886
7/23/2007,39286,472.173116,413.805131,470.656719,386.990958,13.479446,7.167075,68.576859,482.728127,453.306558,399.078324,2.552096,582.418606,515.346159,1.654195,NA,413.335242,399.270366,74.937295,72.824153,437.533378,32.694692,630.817914,69.315804,179.689505,833.74608,329.5037
7/24/2007,39287,472.08455,414.283192,471.0937,388.56583,13.449406,7.172575,68.640093,483.249105,453.626421,399.538004,2.549077,583.119599,515.702898,1.663226,NA,413.796828,402.126152,74.738373,72.604069,438.092114,32.648703,631.458044,69.166629,179.336864,835.333314,330.0085
7/25/2007,39288,469.998183,411.353745,467.649872,386.226639,13.502487,7.123417,68.202302,479.738975,450.198692,396.643502,2.5401,578.881864,511.341235,1.669795,NA,410.852807,398.093129,74.072845,71.623346,434.847302,32.302066,626.736333,68.598261,178.427206,832.167974,330.6926
7/26/2007,39289,466.878277,412.939683,469.299518,385.091842,13.44663,7.148932,68.462157,481.545131,451.859759,398.354075,2.544745,580.617736,511.896728,1.683017,NA,412.554485,393.487668,73.7095,71.302753,436.241151,31.764006,628.989568,68.52773,179.571588,834.929591,333.325
7/27/2007,39290,458.269293,411.284469,467.362487,383.309384,13.605742,7.117267,68.153291,479.512991,449.917371,396.791214,2.534791,578.046259,512.617904,1.69689,NA,410.872396,383.017654,73.178322,71.277931,434.272909,31.255402,626.420567,68.565666,180.22787,830.80751,333.3271
7/30/2007,39293,455.060276,412.72184,468.808415,379.013143,13.615543,7.139209,68.432455,481.146085,451.850424,398.254567,2.534003,579.254498,513.8127,1.699595,NA,412.278215,380.164493,73.660692,71.631091,435.542505,31.043436,628.554068,68.849154,181.099811,829.268031,332.989
7/31/2007,39294,457.472667,411.782858,468.077785,379.166894,13.649334,7.150521,68.468989,480.181231,450.715342,397.44494,2.535936,578.986939,514.09267,1.692131,NA,411.448656,383.913636,73.878532,71.686819,435.000847,31.262377,627.44818,68.573703,180.562961,829.91498,333.4844
8/1/2007,39295,456.899614,411.78322,468.067683,382.280055,13.654015,7.155629,68.471488,480.271353,450.931125,397.431971,2.525914,579.149129,513.668675,1.702388,NA,411.502085,381.630958,73.81926,71.234884,434.984885,31.000454,627.502041,68.348212,180.962462,829.411514,333.6299
8/2/2007,39296,459.237632,411.055497,467.366261,384.44598,13.669239,7.145928,68.254258,479.663942,450.288839,396.817413,2.523123,578.524727,513.592801,1.694385,NA,410.764753,385.162863,74.036274,71.443933,434.30596,31.257808,626.411275,68.490081,180.327206,829.625897,333.5679
8/3/2007,39297,459.261714,414.858485,471.381975,384.897752,13.639709,7.194012,68.748937,484.046937,454.519334,400.416315,2.525696,583.558164,516.552573,1.704849,NA,414.589282,385.365335,74.960309,71.834655,438.288865,31.17335,632.239152,69.05947,182.553588,833.117644,334.9424
8/6/2007,39300,458.84442,415.980247,472.658959,385.340887,13.693313,7.203892,68.981882,485.389213,455.552249,401.505001,2.533512,585.051434,518.583458,1.715932,NA,415.712823,383.089459,74.895572,72.000428,439.42396,31.097188,633.948919,69.212072,183.809432,830.356194,334.5154
8/7/2007,39301,457.611826,414.579366,471.123899,384.008684,13.660474,7.171973,68.802534,483.67912,453.969019,400.106248,2.534488,583.232005,517.007921,1.707402,NA,414.277248,383.171743,74.321139,71.87,437.9349,31.317998,631.711422,68.872066,182.40582,825.990959,334.0889
8/8/2007,39302,461.733265,414.749541,471.652136,385.961681,13.653366,7.190205,68.927093,483.897741,454.065018,400.209318,2.497924,583.920047,519.039592,1.685783,NA,414.492484,385.113618,74.942541,72.497849,438.219272,31.824711,631.927879,69.009099,181.991283,829.94809,332.439
8/9/2007,39303,456.676762,412.591334,469.089298,384.657065,13.444731,7.145119,68.515479,481.332241,451.79164,398.233281,2.490527,580.744418,514.897942,1.697895,NA,412.395918,379.764097,74.391648,71.907065,435.977337,31.368169,628.725391,68.604807,182.285503,828.708814,334.1721
8/10/2007,39304,453.903943,412.82421,469.238975,384.561742,13.416307,7.161236,68.536566,481.602308,452.16801,398.497944,2.489821,580.982847,514.033101,1.718812,NA,412.610485,375.423519,73.90038,71.877783,436.151311,30.945285,629.162514,68.400415,183.084392,826.080106,334.5315
8/13/2007,39307,451.133438,410.652078,466.870714,387.687026,13.548329,7.138902,68.136093,479.109992,449.811584,396.414584,2.489856,578.005871,511.749618,1.712261,NA,410.458606,372.625623,73.632593,71.415829,433.930242,31.069152,625.991301,67.763405,181.324851,822.33725,334.6514
8/14/2007,39308,448.678079,409.789794,465.819925,384.288591,13.533939,7.134965,68.014374,478.08743,448.856349,395.550489,2.482535,576.832825,510.608047,1.717454,NA,409.583369,368.105945,73.501793,70.633429,432.996795,30.586581,624.717312,67.386377,181.322598,819.934356,335.4993
8/15/2007,39309,443.810599,407.6917,463.32257,380.240292,13.557865,7.113952,67.535705,475.701866,446.51068,393.445183,2.483044,573.409651,508.602501,1.733255,NA,407.512804,363.272929,73.348161,69.929421,430.765914,30.445517,621.545003,66.943029,180.824019,818.454312,336.5823
8/16/2007,39310,422.717108,407.718635,463.070855,381.101863,13.49222,7.175416,67.582929,475.81472,446.607547,393.548896,2.443456,573.090823,507.262131,1.780314,NA,407.567148,346.25739,72.642915,69.294826,430.784868,29.838321,621.622867,66.717978,180.546332,816.981745,339.2002
8/17/2007,39311,426.693668,411.483197,467.389516,386.804403,13.545608,7.179926,68.296009,480.202818,450.873787,397.258881,2.447622,578.378514,512.085599,1.794668,NA,411.334704,349.13419,73.465956,69.965505,434.813767,30.176369,627.350867,67.843583,182.485896,820.228217,338.1545
8/20/2007,39314,432.725727,410.546229,466.235815,388.621122,13.561001,7.186156,67.904919,479.044703,449.745947,396.236976,2.463627,576.983445,510.767277,1.775548,NA,410.317505,355.670469,73.332036,69.75635,433.622368,30.396973,625.928462,67.399908,182.75154,819.399738,338.7168
8/21/2007,39315,433.743452,412.028344,467.67084,389.137953,13.555828,7.189696,68.097215,480.725861,451.312626,397.569712,2.463614,578.709163,511.181101,1.785116,NA,411.689133,357.25045,73.387303,69.122192,434.999201,30.250455,628.206338,67.469551,183.84627,821.091702,339.5129
8/22/2007,39316,434.603597,411.089134,466.750583,386.730915,13.533998,7.201632,68.218121,479.558069,450.121046,396.518615,2.480006,577.670258,512.228805,1.772502,NA,410.749924,358.878172,73.679776,69.535358,433.985806,30.902893,626.810165,67.197698,182.281821,821.148147,338.3838
8/23/2007,39317,441.361901,413.217194,469.095241,389.849577,13.564817,7.228382,68.154257,481.922189,452.385347,398.620932,2.471394,580.658465,514.493939,1.748666,NA,412.833108,363.557796,74.303132,69.795215,436.306096,30.960446,630.04715,67.530595,182.120257,827.968678,337.9832
8/24/2007,39318,443.811726,415.315221,471.470027,390.18265,13.627298,7.249107,68.72785,484.34569,454.813573,400.653213,2.468117,583.534245,517.095557,1.756399,NA,414.928318,364.801333,74.75253,70.245325,438.513723,31.114625,633.276858,67.981391,183.237831,829.522617,337.0676
8/27/2007,39321,446.535263,415.885297,472.025984,391.044087,13.673376,7.228799,68.743798,485.028717,455.384071,401.181704,2.475413,584.476211,517.278106,1.753328,NA,415.498299,366.330613,74.775639,70.36861,439.179779,31.191307,634.157828,67.880851,182.700124,831.620944,337.7339
8/28/2007,39322,444.390724,416.092709,472.258125,389.097152,13.714893,7.268813,68.77957,485.264134,455.670625,401.387049,2.467197,584.743835,517.370648,1.771003,NA,415.710346,359.969154,74.994043,70.330497,439.394545,30.972719,634.448713,67.922042,183.747973,830.529758,339.7791
8/29/2007,39323,442.268342,416.635945,472.832382,387.284189,13.724825,7.279651,68.851326,485.95449,456.128215,401.826594,2.472529,585.417169,517.604614,1.770623,NA,416.273108,358.978439,74.772972,70.289453,439.898501,31.06232,635.218476,68.036239,183.779522,833.43887,339.4563
8/30/2007,39324,442.447317,415.971966,472.162376,389.160561,13.724967,7.254795,68.762691,485.158691,455.404697,401.306043,2.469228,584.510237,517.254465,1.761745,NA,415.621066,362.228548,74.815653,70.45898,439.200337,31.346172,634.244937,67.896933,182.877869,834.399062,340.4348
8/31/2007,39325,439.525333,415.424585,471.47981,387.305812,13.692901,7.22356,68.646719,484.37618,454.88916,400.77626,2.493206,584.04589,515.938321,1.756861,NA,415.060482,362.560447,74.918342,70.32937,438.675925,31.133015,633.465721,67.760752,182.052148,834.804512,339.8577
9/3/2007,39328,442.481787,414.324527,470.211937,389.445267,13.747552,7.225041,68.556441,483.12153,453.687656,399.738181,2.495076,582.580564,515.181518,1.756816,NA,413.959669,362.514292,74.788411,70.404157,437.518265,30.96619,631.781568,67.691154,181.745554,833.874599,339.8965
9/4/2007,39329,444.465861,413.470991,469.325815,389.727505,13.730194,7.217435,68.467106,482.124904,452.740374,398.907105,2.48906,581.350604,514.737155,1.752239,NA,413.109075,360.95114,74.946094,70.201389,436.594473,30.838256,630.490575,67.615656,181.149295,830.416209,339.8015
9/5/2007,39330,443.853534,416.841126,473.295114,391.580616,13.745129,7.253939,68.763852,486.057411,456.270499,401.888846,2.491071,585.788824,517.200106,1.767698,NA,416.490516,355.583869,75.201152,70.638068,440.166403,30.77967,635.59554,67.971585,182.629124,836.200055,341.5227
9/6/2007,39331,446.590727,418.372852,474.972868,391.001149,13.75308,7.289842,68.99896,487.634554,457.936737,403.377861,2.500126,587.671807,518.814254,1.769899,NA,417.935274,359.30189,75.630272,70.921453,441.692191,30.927872,637.751941,68.634139,183.209977,838.671886,340.9473
