Country,Year,Government Stability,Socioeconomic Conditions,Investment Profile,Internal Conflict,External Conflict,Corruption,Military in Politics,Religious Tensions,Law and Order,Ethnic Tensions,Democratic Accountability,Bureaucracy Quality         
Uganda,1999,9,5,8.17,5.08,7.08,2,2,4.17,4,4,2,2
Uganda,2000,10,5,8,5.83,8.33,2,2,4,4,4,2,2
Uganda,2001,10.25,4.33,8.75,7.08,10.13,2,2,3.67,4,3.75,2,2
Uganda,2002,9,4,9,6.79,9.88,2,2,2.5,4,3,2,2
Uganda,2003,9,4,8.5,7.17,10,2,2,2.5,4,3,2.38,2
Uganda,2004,9,4,8.5,7,8.92,2,2,2.5,4,3,2.5,2
Uganda,2005,9,4,8.5,7,8.5,2,2,2.5,4,3,2.5,2
Uganda,2006,9.79,4,8.5,6.92,8.04,2,2,2.5,4,3,2.5,2
Uganda,2007,10,4,8.5,6.96,7.88,2,2,2.5,3.75,3,2.5,2
Uganda,2008,10,3.71,8.5,6.46,7.63,2,2,2.5,3.5,3,2.5,2
Uganda,2009,10,3.5,8.5,6.5,8,2,2,2.5,3.5,3,2.5,2
Uganda,2010,9.5,3.5,8.33,6.54,8,2,2,2.5,3.5,3,2.5,2
Uganda,2011,8.5,3.17,7.5,6.04,8,2,2,2.5,3.5,3,2.5,2
Uganda,2012,8,3,7.38,6,8,1.67,2,2.5,3.5,3,2.5,2
Uganda,2013,6.75,3,7.58,6,8,1.5,2,2.5,3.5,3,2.5,2
Ukraine,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ukraine,1998,9,3,5,11,11,3,5,6,4,5,5,1
Ukraine,1999,8.83,3,5,10.33,11,3,5,6,4,4.33,4,1
Ukraine,2000,8.75,3,3.33,7.58,11,2.33,5,6,4,4,3.33,1
Ukraine,2001,7.5,3.75,4.71,7,11,1.83,5,5.5,4,4,2.08,1
Ukraine,2002,6.17,5,5.5,8.21,10.88,1,5,5,4,4,2,1
Ukraine,2003,7.25,5,6,9.5,9.83,1,5,5,4,4,2,1
Ukraine,2004,7.71,5.88,6.58,9.5,9.5,1,5,5,4,4,2.63,1
Ukraine,2005,8,6.5,7.71,10.5,9.5,1.71,5,5,4,4,4.75,1
Ukraine,2006,6.58,6.5,8,10.5,9.63,2,5,5,4,4,5.38,1
Ukraine,2007,6.17,6.5,8,10.5,10,2,5,5,4,4,5.5,1
Ukraine,2008,7.38,6.29,7.5,10.71,9.83,2,5,5,4,4,5.5,1
Ukraine,2009,6,4.17,6,10.08,9.5,2,5,5,4,4,5.5,1
Ukraine,2010,7.63,4,5.88,10,9.96,2,5,5,4,4,5.38,1
Ukraine,2011,7.5,4.58,5.67,10,10,2,5,5,4,4,5,1
Ukraine,2012,7.13,5,6.5,10.42,10,1.67,5,5,4,4,5,1
Ukraine,2013,6.63,4.88,6.29,10.25,9.96,1.5,5,5,4,4,5,1
United Kingdom,1984,10.08,9.83,8.5,10.83,9.5,6,6,6,5.67,5.33,6,4
United Kingdom,1985,8.33,8.58,8,11,10,6,6,6,4.75,4.75,6,4
United Kingdom,1986,6.08,7.08,8,11,10,6,6,6,4,4,5.58,4
United Kingdom,1987,8.17,8.75,8.92,11,10,6,6,6,4,4,5,4
United Kingdom,1988,9.58,9,9.67,10.42,11.17,5.5,6,6,4,4,5.58,4
United Kingdom,1989,7.83,8,7.5,10,12,5,6,6,4.33,4,6,4
United Kingdom,1990,7,6.83,7.08,9.42,11,5,6,6,5,4,6,4
United Kingdom,1991,7.42,5.92,6.08,9.67,11.17,5,6,6,5,4.08,6,4
United Kingdom,1992,6,6.5,6.08,10,12,5,6,6,6,5,6,4
United Kingdom,1993,5,6.67,5.67,10,12,5,6,6,6,5,6,4
United Kingdom,1994,5.92,7,6,10.17,12,5,6,6,6,5,6,4
United Kingdom,1995,4.67,5.83,6.42,12,12,5,6,6,6,5,5.33,4
United Kingdom,1996,5.92,7.17,8.25,11,11.33,4.75,6,6,6,5,5.58,4
United Kingdom,1997,9.33,8.83,9.58,10.17,12,4.67,6,6,6,5,5.92,4
United Kingdom,1998,10.92,10,9.67,9.25,11.83,5,6,6,6,5,5,4
United Kingdom,1999,10.92,10.33,11,8.58,9.08,5,6,6,6,4.42,5.42,4
United Kingdom,2000,10.42,11,11,9.83,9.42,5,6,6,6,5,6,4
United Kingdom,2001,11.08,11,11.75,9.96,9.08,4.92,6,6,6,4.5,6,4
United Kingdom,2002,10.75,11,12,10.13,8.46,4.5,6,6,6,4,6,4
United Kingdom,2003,9.13,10.54,12,9.83,8.17,4.5,6,6,6,4,6,4
United Kingdom,2004,8.92,10.75,12,10,7.96,4.5,6,6,5.79,4,6,4
United Kingdom,2005,8.25,10.42,12,9.92,7,4.5,6,6,5.5,4,6,4
United Kingdom,2006,7.46,10,12,9.5,7,4.29,6,6,5.5,4,6,4
United Kingdom,2007,7.88,10,12,9.46,7,4,6,6,5.5,4,6,4
United Kingdom,2008,7.58,8.67,11.63,9.67,6.83,4,6,6,5.5,4,6,4
United Kingdom,2009,6.54,7.71,10.5,9.67,6.5,4,6,6,5.5,4,6,4
United Kingdom,2010,7.67,8.33,10.92,9.42,7.83,4,6,6,5.5,4,6,4
United Kingdom,2011,7.58,8.46,10.88,8.75,8.83,4,6,6,5.29,4,6,4
United Kingdom,2012,7.08,8,8.5,8.5,9.5,4.33,6,6,5,4,6,4
United Kingdom,2013,7.04,8.21,8.71,8.5,9.5,4.5,6,6,5,4,6,4
United States,1984,10.58,10.67,11,11.33,10,5.42,6,5.5,6,5,6,4
United States,1985,9.33,9.5,10.17,11,10,5,6,5,6,5,6,4
United States,1986,9.33,9,9,11,10,5,6,5,6,5,6,4
United States,1987,7.75,9,9,11,9.17,5,5.17,5,6,5,6,4
United States,1988,6.17,8.08,8.08,11,9.83,5,5,5,6,5,6,4
United States,1989,9,8.92,8,11,9.33,5,5,5,6,5,6,4
United States,1990,8.75,8.75,8,11,9,5,5,5,6,5,6,4
United States,1991,8,6.17,6.17,11,9.67,5,5,5,6,5,6,4
United States,1992,6.67,5.5,5.75,11,10,5,5,5,6,5,6,4
United States,1993,6.08,6.17,5.75,11.75,10,5,5.75,5.5,6,5.5,6,4
United States,1994,6.42,7,6.33,12,10.67,5,6,6,6,6,6,4
United States,1995,5.58,7,7,11.42,10,5,6,6,6,5.42,6,4
United States,1996,8.67,7.42,7.42,11,10,4.92,6,6,6,5,6,4
United States,1997,10,8.42,9,11,9.42,4,6,6,6,5,6,4
United States,1998,9.33,9.17,9.67,11,8.67,4,6,6,6,5,6,4
United States,1999,10.75,10.08,11,11,8.17,4,6,6,6,5,6,4
United States,2000,10.83,11,11,11,8.67,4,6,6,6,5,5.92,4
United States,2001,10.79,10.29,10.5,11.04,9.25,4.08,5.67,5.54,6,4.75,5,4
United States,2002,10.79,8.29,11.54,9.83,5.5,3.92,5,4.92,5.58,4.83,5.42,4
United States,2003,10.67,7.58,11.58,10.33,7.08,4,5,4.58,5,5,5.5,4
United States,2004,9.92,8.38,11.5,10.5,8,4.83,4.17,5.5,5,5,5.79,4
United States,2005,9.13,8.42,11.67,10.33,7.71,5,4,5.5,5,5,6,4
United States,2006,7.67,9.38,12,10,7.79,4,4,5.5,5,5,6,4
United States,2007,6.17,8.96,12,10,7.08,4,4,5.5,4.71,5,6,4
United States,2008,7.42,8,11.75,10.46,9.13,4,4,5.5,5,5,6,4
United States,2009,10,8.29,11.71,10.5,9.96,4,4,5.5,5,5,6,4
United States,2010,8.33,8.29,12,10,9.67,4,4,5.5,5,5,6,4
United States,2011,7.92,8.21,12,10,9.58,4,4,5.5,5,5,6,4
United States,2012,8.96,8.67,12,10,10.5,4,4,5.5,5,5,6,4
United States,2013,7.33,8.54,12,10,10.33,3.71,4,5.5,5,5,6,4
Uruguay,1984,4.42,5.42,6,7.33,9.67,3,2.08,5,3,6,3.08,1
Uruguay,1985,5.83,4,5.17,8,10,3,3,5,3,6,4,1
Uruguay,1986,6,4.17,5,8,10,3,3,5,3,6,4,1
Uruguay,1987,5.5,5.5,5.17,8,10,3,3,5,3,6,4,1
Uruguay,1988,5.67,6.67,6.58,8,10,3,3,5,3,6,4,1
Uruguay,1989,5.92,6.08,6,8,10,3,3,5,3,6,4,1
Uruguay,1990,6.08,6.42,6.33,8,10,3,3.83,5,3,6,4,1
Uruguay,1991,6.67,7,6.75,8,12,3,4,5,3,6,4,1
Uruguay,1992,7,7,7.33,8,12,3,4,5,3,6,4,1
Uruguay,1993,7,7,7,8,12,3,4,5,3,6,4,1
Uruguay,1994,6.92,7,7,8,12,3,4,5,3,6,4,1
Uruguay,1995,6,6.42,7,8,12,3,4,5,3,6,4,1
Uruguay,1996,6,5.67,7,8.25,12,3,4.25,5,3,6,4,1.5
Uruguay,1997,8,4,8.25,9,12,3,5,5,3,6,4.42,2.58
Uruguay,1998,10,4,10,9,12,3,5,5,3,6,5,2
Uruguay,1999,10,4,10,9,12,3,5,5,3,6,5,2
Uruguay,2000,10,4,10,9,12,3,5,5,3,6,5,2
Uruguay,2001,10.75,5.67,11.13,10.5,12,3,5,5,2.96,6,5,2
Uruguay,2002,8.96,5.21,11,9.33,12,3,5,5,2.5,6,5,2
Uruguay,2003,6.79,4.5,9.21,9.92,11.96,3,5,5,2.5,6,5,2
Uruguay,2004,7.63,4.5,9.63,10,11.5,3,5,5,2.5,6,5,2
Uruguay,2005,10,4.92,9.58,10,11.42,3,4.92,5,2.5,6,5,2
Uruguay,2006,9.42,5,9.5,10,10.13,3,4,5,2.5,6,5,2
Uruguay,2007,9.17,5,9.5,10,9.5,3,4,5,2.5,6,5,2
Uruguay,2008,9.42,5,9.5,10,9,3,4,5,2.5,6,5,2
Uruguay,2009,8.54,5,9.5,10,9,3,4,5,2.5,6,5,2
Uruguay,2010,9,6.5,9.5,10.08,9.67,3.38,4,5,2.5,6,5,2
Uruguay,2011,9,7,9.5,10.5,10,3.5,3.67,5,2.5,6,5,2
Uruguay,2012,7.13,7,9.88,10.5,10,3.83,3.5,5,2.5,6,5,2
Uruguay,2013,5.71,7,10,10.29,9.88,4,3.5,5,2.5,6,5,2
USSR,1984,8.38,7.63,5.13,12,9.13,3.38,3,5,2,3,5,1
USSR,1985,9.25,7,4.67,12,9.83,4,4,5,2,3,5,1
USSR,1986,7.92,6.08,5.25,12,9.25,4,4,5,2,3,5,1.5
USSR,1987,8,6.08,6.08,12,9,4,4,5,2,3,5,2
USSR,1988,8.92,7.42,7,12,9.5,4,4,5.5,2.5,3,5,2.5
USSR,1989,8.83,6.92,6.83,11.83,10,4,4,6,3,3,4.92,3
USSR,1990,5.58,4.92,5.25,9.67,10,4,3.25,6,3.58,2.25,3.5,3
USSR,1991,3.58,3.58,3.33,8,10,4,2.75,5.67,4,2,2.42,2.67
USSR,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
USSR,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Venezuela,1984,7.67,4.67,4.5,10.67,7.58,2.42,5,5,3.58,5,4.67,2
Venezuela,1985,7.08,4.83,4.75,11,9,3,5,5,4,5,5,2
Venezuela,1986,6.58,4,4.5,11,9,3,5,5,4,5,5,2
Venezuela,1987,5.58,4.33,4.08,11,8.67,3,5,5,4,5,5,2
Venezuela,1988,6.08,6,6.5,11,8,3,5,5,4,5,5,2
Venezuela,1989,6.92,6,7,11,8,3,5,5,4,5,5,2
Venezuela,1990,5.83,6.58,6.83,11,8.67,3,5,5,4,5,5,2
Venezuela,1991,7.83,8,8,11,12,3,5,5,4,5,5,2
Venezuela,1992,5.5,6.67,6.67,7.5,12,3,3.08,5,4,5,5,2
Venezuela,1993,4,6.17,5.42,9,12,3,2,5,4,5,5,2
Venezuela,1994,6,6.25,4.75,11,12,3,2.25,5.25,4,5,5,2
Venezuela,1995,6,5.42,4,11,12,3,3,6,4,5,5,2
Venezuela,1996,6,3.92,4.17,11,12,3,3,6,4,5,5,2
Venezuela,1997,8.08,2.58,5.5,10.33,12,3,3,6,4,5,5,1.58
Venezuela,1998,8.83,3,5.42,8.75,11.75,3,3,6,4,5,5,1
Venezuela,1999,10.5,3,3.92,7.17,11,3,3,5.5,4,5,4.42,1
Venezuela,2000,9.75,3,4,7.25,9.67,3,1.75,5,4,5,4,1
Venezuela,2001,9,3,6.67,8.38,9.04,2.83,1.96,5,3.54,5,4,1
Venezuela,2002,6.17,3,6.46,5.04,9,1.67,0.71,5,2,5,4,1
Venezuela,2003,7.08,3,4.75,6.58,9.33,1.5,0.5,5,1,5,4,1
Venezuela,2004,7.96,3.38,3.67,7.08,9.5,1.5,0.5,5,2.5,5,4,1
Venezuela,2005,8.92,3.88,3.63,8.21,8.79,1.5,0.5,4.58,3,5,4,1
Venezuela,2006,9.63,4,2.79,8.5,8.96,1.5,0.5,4,2.58,5,4,1
Venezuela,2007,9.96,4.88,2.5,8.5,8.46,1,0.5,4,2,5,3.67,1
Venezuela,2008,9.08,5,2.5,8.5,8,1,0.5,4,1.92,5,3.25,1
Venezuela,2009,8.71,5,2.5,8.5,8,1,0.5,4,1.13,5,3,1
Venezuela,2010,7.83,4.33,2.5,8.17,8.13,1,0.5,4,1,5,3,1
Venezuela,2011,7.17,4,2.63,8.5,8.5,1,0.5,4,1,5,3,1
Venezuela,2012,6.21,4,4,8.5,8.5,1,0.5,4,1,5,3,1
Venezuela,2013,5.38,4,4,8.13,8.13,1,0.5,4,1,5,3,1
Vietnam,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Vietnam,1985,6.67,5,5,6,6,2,2,4,3,4,3,1
Vietnam,1986,5.83,5,5.17,6,7,2,2,4,3,4,3,1
Vietnam,1987,5.67,4.17,5,6,7,2.33,2,4,3,4,3,1
Vietnam,1988,5.42,4,4.42,6,7.42,3,2,4,3,4,3,1
Vietnam,1989,5.67,4.25,4,6,8,3,2,4,3,4,3,1
Vietnam,1990,6,5,4,5.83,8,2.92,2.17,3.92,3.08,4.08,2.92,1
Vietnam,1991,6,5.33,5.25,6,8,3,2,4,3,4,3,1
Vietnam,1992,6.42,6,6,6.83,8,3,2,4,2.92,4,3,1
Vietnam,1993,7,6.67,6,10.5,9.33,3,2,4.67,3.67,5.17,3,1
Vietnam,1994,7,7,6,12,11,3,2,5,4.33,6,3,1.33
Vietnam,1995,7.42,7,6,12,10.67,3,2,5,5,6,3,2
Vietnam,1996,9.58,6.83,6.58,12,10,3,2,5.58,5,6,3,2
Vietnam,1997,10.83,6,6.58,12,10.42,2.42,2,6,5,5.67,1.33,2
Vietnam,1998,9.58,6,5.17,12,11,2,2,6,5,5,0,2
Vietnam,1999,9.92,6,5,12,11,2,2,6,5,5,0.25,2
Vietnam,2000,11,5.67,5.83,12,10.83,2,2,6,5,5,1,2
Vietnam,2001,10.29,5,7.38,9.92,11.38,1.67,2,6,4.17,5,1,2
Vietnam,2002,10.17,5.67,7.5,10,11.5,1.5,2,6,4,5,1,2
Vietnam,2003,10.5,5.75,7.33,10.33,11.5,1.5,2,5.63,4,5,1,2
Vietnam,2004,10.5,5.5,7.75,10.13,11.5,1.5,2.83,4.08,4,4.63,1,2
Vietnam,2005,10.5,5.5,8.5,10.5,11.5,1.5,3,4,4,4.5,1,2
Vietnam,2006,10.5,5.96,8.92,10.5,11.5,2.46,3,4,4,4.5,1,2
Vietnam,2007,10.5,6,9,10.5,11.5,2.96,3,4,4,4.5,1,2
Vietnam,2008,10.5,4.92,8.42,10.13,11.5,3.5,3,4,4,4.5,1,2
Vietnam,2009,10.5,4.5,8,10,11.5,3.5,3,4,4,4.5,1,2
Vietnam,2010,10.42,4.5,8,10,11.5,2.75,3,4,4,4.5,1.08,2
Vietnam,2011,8.46,4.33,7.17,10,11.5,2.5,3,4,4,4.5,1.5,2
Vietnam,2012,7.92,4,7,10,11.5,2.5,3,4,4,4.5,1.5,2
Vietnam,2013,6.58,4,7,9.67,11.5,2.5,3,4,4,4.5,1.5,2
West Germany,1984,8.67,9,9,11,12,5,6,6,5,5.33,5.42,4
West Germany,1985,8.08,8.92,8.42,10.08,12,4.67,6,6,5,5,5,3.83
West Germany,1986,7.83,10.25,9.75,10,12,4.92,6,6,5,5,5,4
West Germany,1987,9,9.42,9.33,10,10.67,5,6,6,5,5,5,4
West Germany,1988,8.42,8.58,9.08,10.5,11.67,5,6,6,5.92,5,5.83,3.96
West Germany,1989,9,9,10,11,12,5,6,6,6,5,6,4
West Germany,1990,8.22,8.78,8.89,11,12,5,6,6,6,5,6,4
West Germany,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
West Germany,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yemen,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yemen,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yemen,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yemen,1987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yemen,1988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yemen,1989,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yemen,1990,3.83,3.17,4,9,9,3,2,3.5,3,4,3.5,2
Yemen,1991,3.17,3.75,3.42,8.83,9,3,2,3,3,4,4,2
Yemen,1992,7.17,6,5,7.75,9.42,3,4,4,2.58,4,4,2
Yemen,1993,7.33,6,5,7.33,9.67,3,4,4,2,4,4.67,2
Yemen,1994,5.33,6,5,7.33,10,3,4,4,2.92,4,5,2
Yemen,1995,6.33,6,5.33,9.75,10.83,3,4,4,3.42,4.08,4.33,2
Yemen,1996,8.92,5.33,6.5,10.58,11,3,4,4,4,5,3,2
Yemen,1997,10.17,3,7.83,9,11,3,4,4,4,5,3.42,1.58
Yemen,1998,10.67,3,9.17,7.42,8.83,3,4,4,3,5,4,1
Yemen,1999,10.17,3,8.17,5.83,7.75,3,4,4,2,5,4,1
Yemen,2000,11,3,8,7,9.33,3,4,4,2,5,4,1
Yemen,2001,10.17,4.33,8,7.75,10.92,2.33,4,4,2,3.67,3.17,1
Yemen,2002,9.5,5,8,9,9.71,2,4,4,2,3,3,1
Yemen,2003,10.17,5,8,9,10,2,4,4,2,3,3.83,1
Yemen,2004,10.5,5,8,8.83,10,2,4,4,2,3,4,1
Yemen,2005,10.17,5,8,8.04,10,2,4,4,2,3.42,4,1
Yemen,2006,10.13,5.33,8,8.33,10,2,4,4,2,4,4,1
Yemen,2007,10.46,5.5,8,7.63,10,2,4,4,2,4,4,1
Yemen,2008,10.5,5.08,8,7,10,2,4,4,2,4,4,1
Yemen,2009,9.63,4.63,8,5.88,9.83,2,4,4,2,4,3.63,1
Yemen,2010,9,4.5,8,5.5,9,2,4,4,2,4,3.5,1
Yemen,2011,6.33,4.13,6.58,5.5,9,2,3.38,4,2,4,3.5,1
Yemen,2012,7.29,3.5,5.54,5.5,9,1.67,3,4,2,4,3.5,1
Yemen,2013,7,3.5,5.5,5.5,9,1.5,3.5,4,2,4,3.5,1
Zambia,1984,5,3.67,3,7.42,7.92,1.42,3,5,2,3,2,0.42
Zambia,1985,5,3.17,3.92,8,7,2,3,5,2,3,2,1
Zambia,1986,5,3.75,5,8,6.67,2,3,5,2,3,2,1
Zambia,1987,4.67,4,4.33,8,6,2,3,5,2,3,2,1
Zambia,1988,4,3.25,4,8,6,2,3,5,2,3,2,1
Zambia,1989,4,4.17,4.5,7.58,6,2,3,5,2,3,2,1
Zambia,1990,4.58,6,5.92,7,6,2,3,5,1.5,3,2.08,1
Zambia,1991,4.17,5.17,6,7,6,2,3,5,1,3,2.5,1
Zambia,1992,4.58,4.33,6,9,10,4,5,5,3,4,4,1
Zambia,1993,4.17,4.75,5.25,10.33,11.33,4,5,5,3,4.67,4,1
Zambia,1994,4.58,5,5,11.33,12,3.67,5,5,3,5,4,1
Zambia,1995,4.67,5,5.67,12,12,3,5,5,3.67,5,4,1
Zambia,1996,4,4.67,6,11.58,12,3,5,5,4,5,4,1
Zambia,1997,6.75,3,7.67,11,12,3,5,5,4,5,4,1
Zambia,1998,9.08,3,10,11,12,3,5,5,4,5,4,1
Zambia,1999,10,3,10,10.92,9.58,3,5,5,4,5,4,1
Zambia,2000,9.5,3,10,10,8.42,2.67,5,5,4,5,4,1
Zambia,2001,7.75,2.67,7.63,8.79,9.13,2,5,4.83,4,5,4,1
Zambia,2002,4.46,2.5,5.79,7.54,9.92,2,5,4,4,5,4,1
Zambia,2003,5.96,2.5,6,8.04,9,2,5,4,4,5,4,1
Zambia,2004,7,2.17,6,10.67,10.5,2.42,5,5,4,5,4.33,1
Zambia,2005,7,2,6.54,10.5,10.5,3,5,5,4,5,4.5,1
