Date,Australia,Austria,Belgium,Canada,China,Czech Rep.,Denmark,Finland,France,Germany,Greece,Hungary,India,Italy,Ireland,Japan,Mexico,Netherlands,New Zealand,Norway,Poland,Portugal,South Africa,South Korea,Spain,Sweden,Switzerland,UK,US
05/03/2007,117.079,166.199,186.49,124.907,NA,5.566,24.518,201.076,182.967,152.903,152.782,0.556906,NA,230.136,180.103,1.169,NA,162.036,91.424,22.076,48.46,208.365,17.612,NA,297.806,22.205,97.011,262.94,119.232
06/03/2007,116.882,166.295,186.568,125.253,NA,5.564,24.499,201.177,183.076,152.993,152.958,0.558379,NA,230.331,180.306,1.165,NA,162.215,91.843,22.123,48.629,208.642,17.771,NA,297.929,22.274,96.448,262.608,119.14
07/03/2007,117.175,166.781,187.107,125.505,NA,5.575,24.561,201.753,183.599,153.441,153.374,0.562318,NA,230.997,180.825,1.163,NA,162.672,92.467,22.226,48.856,209.227,17.853,NA,298.755,22.322,96.72,263.248,119.407
08/03/2007,117.138,166.398,186.664,124.953,NA,5.562,24.529,201.297,183.186,153.112,152.996,0.564091,NA,230.447,180.398,1.156,NA,162.293,92.777,22.213,48.968,208.756,18.001,NA,298.043,22.233,95.753,263.114,119.343
09/03/2007,117.57,165.924,186.124,124.994,NA,5.544,24.473,200.762,182.657,152.656,152.587,0.567191,NA,229.801,179.905,1.149,NA,161.831,93.108,22.244,49.012,208.135,18.055,NA,297.19,22.185,95.048,262.46,118.548
12/03/2007,117.539,167.062,187.402,125.659,NA,5.563,24.639,202.097,183.944,153.689,153.617,0.571004,NA,231.371,181.127,1.154,NA,162.935,93.263,22.371,49.182,209.548,18.007,NA,299.218,22.345,95.974,262.236,118.918
13/03/2007,118.511,167.619,187.99,126.148,NA,5.572,24.668,202.701,184.557,154.21,154.001,0.569643,NA,231.956,181.699,1.16,NA,163.477,93.889,22.467,49.192,210.059,17.867,NA,300.191,22.414,96.172,263.489,119.453
14/03/2007,118.895,168.348,188.772,124.979,NA,5.599,24.77,203.549,185.399,154.91,154.622,0.566693,NA,232.846,182.493,1.171,NA,164.197,93.303,22.469,49.179,210.874,17.634,NA,301.469,22.482,96.792,264.364,119.213
15/03/2007,118.469,168.22,188.586,125.047,NA,5.614,24.776,203.435,185.226,154.763,154.442,0.57332,NA,232.591,182.37,1.16,NA,164.079,93.642,22.468,49.323,210.663,17.834,NA,301.165,22.583,96.947,263.813,119.075
16/03/2007,118.885,168.981,189.491,125.141,NA,5.68,24.898,204.372,186.096,155.515,155.192,0.576336,NA,233.698,183.208,1.165,NA,164.848,93.569,22.603,49.562,211.657,17.711,NA,302.586,22.626,97.723,264.632,118.973
19/03/2007,119.57,168.584,189.05,124.692,NA,5.7,24.852,203.939,185.666,155.162,154.822,0.583962,NA,233.147,182.807,1.157,NA,164.478,94.188,22.462,49.842,211.186,17.817,NA,301.862,22.54,96.969,264.473,118.733
20/03/2007,119.639,168.678,189.151,125.717,NA,5.676,24.853,204.023,185.765,155.243,154.903,0.580421,NA,233.296,182.893,1.161,NA,164.568,94.402,22.352,49.751,211.333,17.889,NA,302.071,22.556,96.897,265.75,118.955
21/03/2007,119.578,168.632,189.118,126.384,NA,5.654,24.898,204.014,185.632,155.196,154.849,0.579835,NA,233.224,182.864,1.156,NA,164.507,94.369,22.346,49.824,211.282,18.009,NA,301.904,22.535,96.623,265.976,119.222
22/03/2007,120.654,168.997,189.554,126.161,NA,5.675,24.987,204.562,186.014,155.519,155.164,0.587182,NA,233.695,183.285,1.159,NA,164.871,95.791,22.623,50.065,211.754,18.422,NA,302.584,22.627,97.078,266.299,118.566
23/03/2007,119.988,167.666,188.047,125.845,NA,5.647,24.781,203.036,184.527,154.298,154.016,0.583108,NA,232.016,181.86,1.152,NA,163.581,95.252,22.525,49.677,210.118,18.261,NA,300.152,22.435,96.207,265.033,118.345
26/03/2007,120.533,168.062,188.536,125.816,NA,5.649,24.757,203.52,184.977,154.665,154.419,0.580656,NA,232.651,182.285,1.148,NA,163.958,95.837,22.516,49.75,210.678,18.179,NA,300.871,22.44,96.662,265.636,118.576
27/03/2007,120.541,167.894,188.346,126.166,NA,5.651,24.787,203.365,184.781,154.513,154.327,0.580829,NA,232.5,182.119,1.148,NA,163.79,96.184,22.435,49.827,210.503,18.043,NA,300.554,22.342,96.611,264.533,118.345
28/03/2007,120.107,168.099,188.591,126.22,NA,5.649,24.812,203.613,184.969,154.693,154.574,0.587738,NA,232.853,182.348,1.159,NA,163.984,95.074,22.526,49.676,210.833,17.721,NA,300.942,22.319,97.029,264.761,118.271
29/03/2007,119.989,167.304,187.708,125.911,NA,5.624,24.711,202.685,184.094,153.947,153.852,0.589276,NA,231.783,181.495,1.147,NA,163.203,95.684,22.406,49.761,209.858,17.932,NA,299.542,22.288,95.976,263.893,118.16
30/03/2007,119.797,166.791,187.15,126.614,NA,5.614,24.629,202.088,183.54,153.513,153.419,0.590801,NA,231.15,180.964,1.145,NA,162.726,95.737,22.324,49.834,209.244,17.985,NA,298.766,22.18,95.969,263.421,117.994
02/04/2007,121.002,167.556,188.047,126.221,NA,5.65,24.787,203.003,184.431,154.234,154.149,0.593333,NA,232.286,181.775,1.148,NA,163.49,96.509,22.308,50.147,210.265,17.964,NA,300.192,22.246,96.545,265.462,118.049
03/04/2007,120.55,167.161,187.574,125.939,NA,5.634,24.719,202.57,183.96,153.842,153.878,0.589457,NA,231.866,181.34,1.138,NA,163.111,96.443,22.257,50.221,209.764,18.278,NA,299.447,22.175,95.707,264.687,117.846
04/04/2007,121.285,167.563,188.053,126.147,NA,5.639,24.707,203.003,184.451,154.242,154.341,0.58836,NA,232.468,181.722,1.136,NA,163.513,96.725,22.241,50.237,210.288,18.314,NA,300.193,22.29,95.615,265.104,117.975
05/04/2007,121.516,168.023,188.549,126.715,NA,5.681,24.82,203.584,184.946,154.643,154.784,0.591532,NA,233.134,182.252,1.138,NA,163.949,97.122,22.429,50.615,210.96,18.42,NA,301.007,22.471,96.025,264.316,117.753
06/04/2007,121.516,168.023,188.549,126.715,NA,5.679,24.82,203.584,184.946,154.643,154.784,0.591532,NA,233.134,182.252,1.139,NA,163.949,97.122,22.429,50.615,210.96,18.42,NA,301.007,22.471,96.025,264.316,117.051
09/04/2007,121.083,167.138,187.556,125.964,NA,5.649,24.689,202.512,183.972,153.828,153.969,0.589109,NA,231.907,181.292,1.131,NA,163.085,96.641,22.306,50.34,209.849,18.478,NA,299.422,22.322,95.133,262.982,117.125
10/04/2007,122.103,167.647,188.121,126.747,NA,5.661,24.73,203.187,184.539,154.306,154.535,0.592435,NA,232.756,181.861,1.133,NA,163.598,97.456,22.507,50.428,210.555,18.372,NA,300.328,22.39,95.482,263.945,117.31
11/04/2007,122.355,167.418,187.857,126.934,NA,5.646,24.73,202.911,184.295,154.088,154.273,0.593467,NA,232.335,181.575,1.134,NA,163.367,97.416,22.467,50.528,210.271,18.454,NA,299.933,22.393,95.317,264.739,117.18
12/04/2007,122.308,167.636,188.076,127.753,NA,5.673,24.776,203.247,184.483,154.251,154.429,0.595566,NA,232.549,181.846,1.135,NA,163.577,97.195,22.521,50.649,210.495,18.363,NA,300.254,22.474,95.595,264.136,117.199
13/04/2007,122.744,167.127,187.48,127.445,NA,5.677,24.738,202.751,183.876,153.746,153.863,0.595818,NA,231.719,181.341,1.132,NA,163.099,97.759,22.468,50.725,209.755,18.223,NA,299.288,22.43,95.41,263.707,116.977
16/04/2007,122.795,167.944,188.432,128.033,NA,5.694,24.788,203.71,184.813,154.53,154.537,0.59863,NA,232.737,182.202,1.124,NA,163.894,97.6,22.572,50.745,210.742,18.551,NA,300.813,22.58,95.529,265.163,117.217
17/04/2007,123.489,168.55,189.117,128.642,NA,5.698,24.823,204.384,185.484,155.103,155.116,0.597978,NA,233.616,182.83,1.13,NA,164.484,98.034,22.551,51.025,211.553,18.609,NA,301.919,22.644,95.887,266.975,117.642
18/04/2007,123.344,169.086,189.73,128.746,NA,5.712,24.932,204.949,186.106,155.612,155.567,0.598634,NA,234.323,183.381,1.138,NA,165.001,97.055,22.529,51.052,212.257,18.588,NA,302.911,22.711,96.63,267.936,117.956
19/04/2007,123.558,168.849,189.45,128.709,NA,5.715,24.942,204.743,185.83,155.386,155.38,0.600106,NA,234.003,183.167,1.141,NA,164.786,97.474,22.575,51.083,211.987,18.637,NA,302.455,22.73,96.526,267.094,117.808
20/04/2007,123.206,168.534,189.088,129.024,NA,5.701,24.907,204.386,185.465,155.081,155.126,0.600916,NA,233.63,182.826,1.134,NA,164.473,97.592,22.478,51.379,211.656,18.775,NA,301.864,22.697,95.77,267.195,117.79
23/04/2007,123.152,168.532,189.105,129.34,NA,5.693,24.877,204.335,185.495,155.104,155.111,0.59992,NA,233.61,182.794,1.136,NA,164.482,97.802,22.442,51.327,211.699,18.605,NA,301.916,22.66,95.861,267.041,117.993
24/04/2007,123.167,169.426,190.12,129.74,NA,5.704,25.002,205.38,186.488,155.956,155.9,0.601513,NA,234.784,183.757,1.14,NA,165.349,97.953,22.537,51.47,212.811,18.615,NA,303.435,22.81,96.486,267.282,118.252
25/04/2007,124.046,169.626,190.335,130.299,NA,5.699,25.043,205.668,186.699,156.111,156.14,0.603681,NA,235.159,183.982,1.142,NA,165.543,98.399,22.483,51.81,213.091,18.909,NA,303.714,22.938,96.68,267.702,118.03
26/04/2007,122.435,168.567,189.135,129.431,NA,5.675,24.891,204.411,185.514,155.123,155.142,0.601055,NA,233.686,182.846,1.132,NA,164.514,97.27,22.383,51.592,211.767,18.807,NA,301.816,22.846,96.048,265.25,117.66
27/04/2007,122.631,169.139,189.786,129.841,NA,5.688,24.957,205.128,186.164,155.672,155.75,0.603284,NA,234.572,183.473,1.135,NA,165.081,97.152,22.406,51.779,212.514,18.772,NA,302.978,22.922,96.097,266.092,117.531
30/04/2007,123.487,169.874,190.608,131.755,NA,5.679,24.977,205.878,187.037,156.38,156.416,0.59877,NA,235.582,184.205,1.134,NA,165.777,98.211,22.513,51.913,213.456,18.738,NA,304.323,22.905,96.28,267.231,118.178
01/05/2007,123.294,169.242,189.899,131.164,NA,5.65,24.957,205.112,186.341,155.799,155.834,0.59473,NA,234.706,183.52,1.133,NA,165.16,98.243,22.417,51.693,212.663,18.766,NA,303.191,22.885,95.677,267.138,118.067
02/05/2007,122.756,168.468,188.989,131.077,NA,5.658,24.874,204.28,185.465,155.068,155.192,0.597236,NA,233.754,182.712,1.128,NA,164.418,97.761,22.358,51.994,211.721,18.689,NA,301.769,22.896,95.404,264.803,118.03
03/05/2007,122.652,167.834,188.258,130.969,NA,5.64,24.802,203.559,184.771,154.466,154.678,0.605945,NA,232.962,182.033,1.126,NA,163.804,97.425,22.241,52.042,210.848,18.96,NA,300.605,22.827,95.325,263.859,117.771
04/05/2007,121.893,168.568,189.106,130.916,NA,5.644,24.842,204.382,185.599,155.146,155.353,0.607359,NA,233.934,182.79,1.127,NA,164.514,97.18,22.299,52.355,211.787,19.153,NA,301.945,22.849,95.434,264.844,118.085
07/05/2007,122.664,168.832,189.385,131.645,NA,5.654,24.887,204.711,185.9,155.386,155.626,0.609931,NA,234.325,183.076,1.128,NA,164.771,97.678,22.27,52.384,212.13,19.28,NA,302.393,22.872,95.522,265.356,118.122
08/05/2007,122.944,167.838,188.287,131.401,NA,5.593,24.749,203.493,184.818,154.478,154.745,0.604792,NA,233.001,181.995,1.128,NA,163.798,97.554,22.132,51.906,210.875,19.139,NA,300.61,22.708,95.077,265.076,118.14
09/05/2007,123.199,167.981,188.426,131.171,NA,5.607,24.758,203.693,184.959,154.602,154.883,0.603789,NA,233.231,182.149,1.128,NA,163.934,97.279,22.179,51.956,211.064,19.295,NA,300.854,22.661,94.842,266.056,117.734
10/05/2007,123.039,167.353,187.717,131.078,NA,5.572,24.648,202.957,184.248,154.007,154.305,0.597493,NA,232.372,181.48,1.121,NA,163.327,96.749,22.075,51.439,210.292,18.992,NA,299.722,22.556,94.647,263.756,117.939
11/05/2007,123.393,167.688,188.089,130.278,NA,5.578,24.752,203.32,184.604,154.3,154.547,0.600832,NA,232.757,181.832,1.127,NA,163.646,97.31,22.204,51.565,210.666,19.012,NA,300.301,22.591,94.904,264.2,117.725
14/05/2007,123.525,167.116,187.44,130.76,NA,5.561,24.646,202.732,183.919,153.765,154.046,0.602869,NA,231.962,181.243,1.122,NA,163.094,97.707,22.061,51.624,209.934,19.167,NA,299.297,22.519,94.333,262.913,117.548
15/05/2007,123.404,167.372,187.72,131.775,NA,5.571,24.68,203.093,184.141,153.978,154.277,0.602574,NA,232.322,181.538,1.122,NA,163.353,97.48,22.166,51.498,210.255,19.117,NA,299.705,22.606,94.662,263.304,117.342
16/05/2007,122.278,167.124,187.439,131.191,NA,5.574,24.637,202.769,183.866,153.755,154.069,0.598202,NA,232.045,181.259,1.119,NA,163.103,96.723,22.122,51.207,209.965,19.059,NA,299.261,22.592,94.154,263.318,117.38
17/05/2007,121.449,165.931,186.103,131.109,NA,5.542,24.489,201.344,182.539,152.645,152.961,0.592603,NA,230.383,179.979,1.118,NA,161.943,96.11,21.935,50.994,208.47,18.759,NA,297.121,22.374,93.541,261.784,116.923
18/05/2007,121.509,166.085,186.278,131.898,NA,5.55,24.455,201.493,182.719,152.782,153.097,0.591093,NA,230.604,180.124,1.117,NA,162.091,95.751,21.993,50.945,208.67,18.754,NA,297.396,22.346,93.371,261.503,116.466
21/05/2007,120.734,165.378,185.473,132.606,NA,5.544,24.377,200.583,181.927,152.129,152.454,0.594687,NA,229.665,179.386,1.112,NA,161.408,95.6,21.854,51.026,207.806,18.758,NA,296.125,22.231,92.915,260.657,116.624
22/05/2007,120.975,165.306,185.378,132.029,NA,5.532,24.372,200.495,181.837,152.06,152.427,0.596239,NA,229.59,179.317,1.115,NA,161.333,95.426,21.982,51.011,207.721,18.744,NA,295.982,22.347,93.032,261.424,116.251
23/05/2007,121.462,165.238,185.273,132.088,NA,5.529,24.36,200.463,181.75,151.996,152.33,0.597303,NA,229.445,179.19,1.111,NA,161.281,95.596,22,51.139,207.62,18.662,NA,295.875,22.329,93.049,262.232,115.981
24/05/2007,120.74,164.693,184.65,131.858,NA,5.504,24.248,199.776,181.164,151.509,151.872,0.590521,NA,228.736,178.574,1.109,NA,160.738,94.428,21.946,50.733,206.932,18.328,NA,294.952,22.224,93.049,262.111,116.018
25/05/2007,120.858,164.685,184.625,132.132,NA,5.505,24.268,199.776,181.139,151.509,151.946,0.591988,NA,228.77,178.586,1.105,NA,160.738,94.697,21.933,50.903,206.983,18.391,NA,294.944,22.226,93.164,261.597,115.934
28/05/2007,120.682,164.685,184.625,131.928,NA,5.504,24.268,199.776,181.139,151.509,151.946,0.591988,NA,228.77,178.586,1.104,NA,160.738,94.553,21.933,50.903,206.983,18.385,NA,294.944,22.243,93.164,261.597,115.934
29/05/2007,120.346,164.775,184.722,132.397,NA,5.518,24.293,199.926,181.252,151.607,152.036,0.592039,NA,228.943,178.704,1.101,NA,160.847,94.529,21.947,50.781,207.164,18.384,NA,295.114,22.131,93.121,261.214,115.776
30/05/2007,120.608,164.259,184.135,132.088,NA,5.492,24.206,199.283,180.702,151.148,151.561,0.587985,NA,228.225,178.132,1.104,NA,160.346,94.481,21.715,50.529,206.502,18.066,NA,294.201,21.957,92.86,260.118,115.785
31/05/2007,121.533,164.235,184.108,132.809,NA,5.504,24.224,199.294,180.664,151.148,151.615,0.591953,NA,228.279,178.116,1.101,NA,160.335,95.547,21.802,50.8,206.485,18.125,NA,294.15,21.938,92.725,260.301,115.682
01/06/2007,121.842,163.253,182.997,133.094,NA,5.485,24.126,198.181,179.563,150.222,150.718,0.589845,NA,226.972,177.083,1.096,NA,159.392,95.972,21.706,50.794,205.278,18.078,NA,292.402,21.796,92.351,259.725,115.123
04/06/2007,121.721,164.147,184.018,134.461,NA,5.467,24.185,199.26,180.56,151.055,151.572,0.592029,NA,228.268,178.05,1.097,NA,160.254,96.465,21.793,51.023,206.447,18.009,NA,294.041,21.863,92.779,261.307,115.365
05/06/2007,122.323,164.133,183.964,133.549,NA,5.435,24.255,199.329,180.494,150.993,151.602,0.592875,NA,228.289,178.025,1.095,NA,160.244,96.227,21.9,50.95,206.505,18.033,NA,294.004,21.96,93.072,261.026,114.937
06/06/2007,122.694,164.269,184.129,133.823,NA,5.426,24.159,199.465,180.67,151.157,151.751,0.586111,NA,228.468,178.102,1.101,NA,160.356,95.84,21.799,50.257,206.672,17.855,NA,294.296,21.867,93.181,261.671,114.992
07/06/2007,123.152,162.753,182.349,132.473,NA,5.4,24.011,197.758,178.924,149.695,150.359,0.584392,NA,226.416,176.502,1.095,NA,158.88,95.991,21.73,50.1,204.726,17.803,NA,291.423,21.736,92.634,258.829,113.836
08/06/2007,121.694,161.14,180.479,132.418,NA,5.334,23.714,195.893,177.151,148.187,148.882,0.578664,NA,224.204,174.789,1.09,NA,157.318,94.487,21.331,49.406,202.707,17.636,NA,288.509,21.463,91.707,256.247,113.65
11/06/2007,121.4,161.079,180.39,132.045,NA,5.346,23.761,195.782,177.1,148.154,148.8,0.577889,NA,224.04,174.699,1.088,NA,157.25,93.666,21.27,49.363,202.615,17.551,NA,288.43,21.417,91.159,256.399,113.482
12/06/2007,121.68,160.174,179.343,131.053,NA,5.311,23.639,194.773,176.065,147.273,147.995,0.577564,NA,222.866,173.756,1.086,NA,156.38,93.908,21.207,49.293,201.449,17.687,NA,286.782,21.197,90.634,256.026,112.466
13/06/2007,120.915,159.718,178.802,131.131,NA,5.27,23.48,194.266,175.544,146.843,147.447,0.578104,NA,222.016,173.261,1.077,NA,155.933,93.544,21.197,49.368,200.836,17.671,NA,285.957,21.162,89.903,255.362,112.913
14/06/2007,120.776,159.758,178.839,130.989,NA,5.262,23.583,194.361,175.59,146.886,147.41,0.58061,NA,221.983,173.322,1.073,NA,155.973,93.756,21.207,49.192,200.851,17.805,NA,286.102,21.151,90.516,255.12,112.764
15/06/2007,121.148,160.323,179.445,132.316,NA,5.286,23.642,195.033,176.19,147.379,147.862,0.586897,NA,222.675,173.921,1.069,NA,156.522,94.173,21.371,49.682,201.442,17.917,NA,287.095,21.212,90.492,255.878,113.193
18/06/2007,121.631,160.546,179.679,130.688,NA,5.304,23.772,195.354,176.41,147.581,148.092,0.588692,NA,223.052,174.172,1.073,NA,156.738,94.425,21.43,49.697,201.728,18.044,NA,287.476,21.208,90.611,256.191,113.435
19/06/2007,122.124,161.189,180.388,132.204,NA,5.316,23.769,196.057,177.137,148.175,148.738,0.591096,NA,223.952,174.836,1.072,NA,157.344,95.056,21.43,49.935,202.537,18.024,NA,288.639,21.343,91.314,257.431,113.929
20/06/2007,122.609,161.038,180.21,131.815,NA,5.303,23.882,195.87,176.948,148.02,148.647,0.594569,NA,223.817,174.672,1.073,NA,157.19,95.886,21.672,49.852,202.373,17.94,NA,288.343,21.565,91.678,257.481,113.622
21/06/2007,122.134,160.793,179.913,130.951,NA,5.29,23.782,195.573,176.666,147.78,148.376,0.592318,NA,223.428,174.386,1.07,NA,156.938,95.515,21.624,49.357,202.003,17.714,NA,287.87,21.497,90.884,257.373,113.258
22/06/2007,122.383,160.987,180.119,131.434,NA,5.28,23.829,195.858,176.873,147.966,148.564,0.598277,NA,223.694,174.605,1.068,NA,157.146,96.314,21.781,49.673,202.261,17.75,NA,288.193,21.601,91.261,257.487,113.463
25/06/2007,122.515,161.7,180.913,131.428,NA,5.284,23.9,196.682,177.684,148.656,149.224,0.594975,NA,224.669,175.362,1.072,NA,157.838,96.431,21.786,49.726,203.163,17.662,NA,289.49,21.679,91.755,258.313,113.985
26/06/2007,122.518,162.089,181.317,131.454,NA,5.283,23.933,197.11,178.121,149.051,149.582,0.593933,NA,225.148,175.743,1.078,NA,158.207,96.594,21.817,49.646,203.66,17.484,NA,290.151,21.635,92.047,259.063,113.789
27/06/2007,121.316,162.339,181.614,131.142,NA,5.309,23.965,197.358,178.424,149.332,149.786,0.593804,NA,225.399,175.989,1.085,NA,158.484,95.828,21.89,49.74,203.945,17.408,NA,290.581,21.706,91.998,259.649,114.078
28/06/2007,122.412,162.595,181.949,132.295,NA,5.294,23.978,197.649,178.692,149.545,149.989,0.599151,NA,225.716,176.231,1.076,NA,158.747,97.205,21.981,50.373,204.241,17.592,NA,291.026,21.79,91.983,260.198,113.64
29/06/2007,122.467,162.831,182.217,132.882,13.135,5.287,24.085,197.962,178.948,149.79,150.086,0.600927,2.455342,225.909,176.498,1.076,NA,158.983,97.417,22.046,50.553,204.473,17.697,NA,291.293,21.804,91.766,260.025,114.414
02/07/2007,124.352,165.134,184.809,134.183,13.008,5.343,24.354,200.639,181.507,151.937,152.217,0.606684,2.469781,229.067,178.897,1.085,NA,161.207,98.615,22.397,51.166,207.358,18.086,NA,295.519,22.057,93.013,261.901,114.759
03/07/2007,124.361,164.258,183.8,132.992,12.974,5.342,24.319,199.687,180.486,151.093,151.474,0.604401,2.481654,228.009,177.989,1.086,NA,160.362,98.991,22.407,50.792,206.307,18.057,NA,293.931,22.121,92.55,261.413,114.292
04/07/2007,124.659,163.953,183.41,133.454,12.974,5.347,24.24,199.371,180.104,150.787,151.224,0.606288,2.498629,227.705,177.65,1.082,NA,160.07,98.98,22.358,50.891,206.068,18.087,NA,293.338,22.17,92.054,260.691,114.292
05/07/2007,124.155,163.111,182.456,132.703,12.861,5.353,24.152,198.451,179.13,150.032,150.436,0.602975,2.506451,226.598,176.779,1.078,NA,159.288,99.054,22.301,50.474,205.057,17.909,NA,291.863,22.077,91.565,259.621,113.416
06/07/2007,123.955,163.076,182.39,133.492,13.222,5.364,24.142,198.457,179.071,150.003,150.379,0.60641,2.50749,226.56,176.757,1.074,NA,159.258,98.736,22.338,50.749,205.023,17.97,NA,291.774,22.08,91.476,259.451,112.987
09/07/2007,123.703,163.117,182.429,133.677,13.396,5.341,24.125,198.496,179.12,150.043,150.409,0.607443,2.521753,226.67,176.776,1.072,NA,159.292,97.955,22.299,50.704,205.096,18.045,NA,291.841,22,91.381,259.607,113.313
10/07/2007,124.17,165.221,184.767,134.301,13.28,5.393,24.362,200.904,181.501,152.023,152.281,0.608986,2.51781,229.406,178.994,1.081,NA,161.334,97.775,22.352,50.902,207.717,17.983,NA,295.622,22.243,92.293,262.791,114.414
